model_family,latent_dim,seed,fold,subject,feature_view,n_features,mean_ks,energy_distance,mmd_rbf,reproduction_error
cvae,8,44,2,subject12,original,11,0.27575757575757576,0.5998232739339757,0.1126424042116212,5.551115123125783e-17
cvae,8,44,2,subject12,reduced,9,0.2521604938271605,0.4603038840934195,0.10035687483080924,0.0
cvae,8,44,2,subject15,original,11,0.21256384065372827,0.22697265954121315,0.03773653033766533,5.551115123125783e-17
cvae,8,44,2,subject15,reduced,9,0.18409280066583436,0.11659926725847791,0.01811805757630358,0.0
cvae,8,44,2,subject21,original,11,0.3093434343434343,0.598267440348955,0.10778492828373865,8.326672684688674e-17
cvae,8,44,2,subject21,reduced,9,0.279320987654321,0.39694853007900255,0.07593734984298273,0.0
cvae,8,44,2,subject36,original,11,0.1436868686868687,0.11664696483146875,0.014708472313380572,7.112366251504909e-17
cvae,8,44,2,subject36,reduced,9,0.15339506172839507,0.12328423538714262,0.02114513778558469,0.0
unconditional_vae,3,42,2,subject01,original,11,0.22070707070707068,0.36426857184882033,0.06739576880778242,6.938893903907228e-17
unconditional_vae,3,42,2,subject01,reduced,9,0.1685185185185185,0.12913836339089535,0.02060227567203432,0.0
unconditional_vae,3,42,2,subject04,original,11,0.23939393939393944,0.3692215192861865,0.07089405755334288,8.326672684688674e-17
unconditional_vae,3,42,2,subject04,reduced,9,0.19845679012345677,0.1916906080801426,0.0398514612240044,0.0
unconditional_vae,3,42,2,subject10,original,11,0.26186868686868686,0.5053046124372433,0.09701410805813393,5.551115123125783e-17
unconditional_vae,3,42,2,subject10,reduced,9,0.2391975308641975,0.3434327387542928,0.07372059788945984,0.0
unconditional_vae,3,42,2,subject12,original,11,0.2366161616161616,0.5563032870915388,0.10070218258038144,8.326672684688674e-17
unconditional_vae,3,42,2,subject12,reduced,9,0.2330246913580247,0.5074036801518091,0.10654410683723947,0.0
unconditional_vae,3,42,2,subject15,original,11,0.1980337078651685,0.2846135149164968,0.04959596602984295,5.551115123125783e-17
unconditional_vae,3,42,2,subject15,reduced,9,0.19203079483978358,0.20119054901832056,0.03868049236941706,0.0
unconditional_vae,3,42,2,subject21,original,11,0.3954545454545455,1.1426554288510573,0.2256502907186818,7.632783294297951e-17
unconditional_vae,3,42,2,subject21,reduced,9,0.3444444444444445,0.6036707352446489,0.1318111835823753,0.0
unconditional_vae,3,42,2,subject36,original,11,0.24848484848484845,0.5247329845719086,0.09855720587609373,8.326672684688674e-17
unconditional_vae,3,42,2,subject36,reduced,9,0.2682098765432099,0.5468000202712644,0.11935516451542172,0.0
unconditional_vae,3,43,2,subject01,original,11,0.2462121212121212,0.416215301703736,0.07766961539848616,5.551115123125783e-17
unconditional_vae,3,43,2,subject01,reduced,9,0.19475308641975309,0.1978938560903969,0.03716093040007906,0.0
unconditional_vae,3,43,2,subject04,original,11,0.22272727272727275,0.2891488542109566,0.05613374091023027,6.938893903907228e-17
unconditional_vae,3,43,2,subject04,reduced,9,0.17716049382716048,0.1533340401708272,0.0285441492949996,0.0
unconditional_vae,3,43,2,subject10,original,11,0.2545454545454545,0.4484851894046402,0.0895558893218169,6.938893903907228e-17
unconditional_vae,3,43,2,subject10,reduced,9,0.2243827160493827,0.37572046899911005,0.08098495369026326,0.0
unconditional_vae,3,43,2,subject12,original,11,0.25858585858585864,0.697088497545082,0.13216078771455675,9.71445146547012e-17
unconditional_vae,3,43,2,subject12,reduced,9,0.26697530864197533,0.7599174993863183,0.16334734373912152,0.0
unconditional_vae,3,43,2,subject15,original,11,0.18810010214504597,0.2772992874686895,0.0500058283696192,6.938893903907228e-17
unconditional_vae,3,43,2,subject15,reduced,9,0.20245526425301705,0.29114455268887385,0.05995264951641199,0.0
unconditional_vae,3,43,2,subject21,original,11,0.3921717171717171,1.0962137216223833,0.21183180991753214,8.326672684688674e-17
unconditional_vae,3,43,2,subject21,reduced,9,0.3453703703703703,0.6489262994266949,0.13768028604460592,0.0
unconditional_vae,3,43,2,subject36,original,11,0.2588383838383838,0.572158959171682,0.11109175473176636,8.326672684688674e-17
unconditional_vae,3,43,2,subject36,reduced,9,0.28271604938271605,0.634010282816869,0.13965328362686247,0.0
unconditional_vae,3,44,2,subject01,original,11,0.2398989898989899,0.47189422378071333,0.08535385717417154,8.326672684688674e-17
unconditional_vae,3,44,2,subject01,reduced,9,0.18117283950617283,0.17180592690019658,0.028931102600709968,0.0
unconditional_vae,3,44,2,subject04,original,11,0.20505050505050504,0.27469885717952414,0.04785454920084342,6.938893903907228e-17
unconditional_vae,3,44,2,subject04,reduced,9,0.17808641975308642,0.16763500892648375,0.03310834664366369,0.0
unconditional_vae,3,44,2,subject10,original,11,0.2919191919191919,0.6322026698812455,0.12056612439173986,5.551115123125783e-17
unconditional_vae,3,44,2,subject10,reduced,9,0.25740740740740736,0.3283057898557207,0.07330923113174925,0.0
unconditional_vae,3,44,2,subject12,original,11,0.29696969696969694,0.7589482634503644,0.1376847850157744,5.551115123125783e-17
unconditional_vae,3,44,2,subject12,reduced,9,0.2756172839506173,0.6037919613711771,0.13008448475838508,0.0
unconditional_vae,3,44,2,subject15,original,11,0.23054136874361592,0.38320147211882594,0.07229046296222585,8.326672684688674e-17
unconditional_vae,3,44,2,subject15,reduced,9,0.22785060341240115,0.3044559295026925,0.06716956107695515,0.0
unconditional_vae,3,44,2,subject21,original,11,0.43383838383838386,1.3565393087035202,0.26362110455529864,7.632783294297951e-17
unconditional_vae,3,44,2,subject21,reduced,9,0.38641975308641974,0.7258925290445557,0.16225844904648723,0.0
unconditional_vae,3,44,2,subject36,original,11,0.2659090909090909,0.5205588648226218,0.10200109269705049,8.326672684688674e-17
unconditional_vae,3,44,2,subject36,reduced,9,0.27253086419753086,0.5142512260968535,0.11636625955375812,0.0
unconditional_vae,8,42,2,subject01,original,11,0.13333333333333333,0.13804621389952487,0.021544929603838803,9.71445146547012e-17
unconditional_vae,8,42,2,subject01,reduced,9,0.13919753086419753,0.1435463544801272,0.026772624640425957,0.0
unconditional_vae,8,42,2,subject04,original,11,0.1275252525252525,0.09196056594252777,0.01081547111358716,8.326672684688674e-17
unconditional_vae,8,42,2,subject04,reduced,9,0.13055555555555556,0.091526677243146,0.01354060090608189,0.0
unconditional_vae,8,42,2,subject10,original,11,0.15454545454545454,0.11784750892773355,0.014732488817519651,9.71445146547012e-17
unconditional_vae,8,42,2,subject10,reduced,9,0.1669753086419753,0.11730758064109592,0.017378393945835846,0.0
unconditional_vae,8,42,2,subject12,original,11,0.22626262626262628,0.5038424131672623,0.09302994541109233,5.551115123125783e-17
unconditional_vae,8,42,2,subject12,reduced,9,0.2268518518518519,0.49791176021273653,0.10872988475950218,0.0
unconditional_vae,8,42,2,subject15,original,11,0.17563840653728294,0.19466028569552662,0.030020382523104794,9.367506770274758e-17
unconditional_vae,8,42,2,subject15,reduced,9,0.16665626300457764,0.1485913446207645,0.02534142351759927,0.0
unconditional_vae,8,42,2,subject21,original,11,0.25732323232323234,0.37450224279053224,0.06881016885157665,8.326672684688674e-17
unconditional_vae,8,42,2,subject21,reduced,9,0.24629629629629632,0.2998333552524626,0.057871156891298514,0.0
unconditional_vae,8,42,2,subject36,original,11,0.13156565656565655,0.09663993271809801,0.008520402077891398,9.8879238130678e-17
unconditional_vae,8,42,2,subject36,reduced,9,0.14228395061728397,0.10378191774499301,0.013945055349525504,0.0
unconditional_vae,8,43,2,subject01,original,11,0.1467171717171717,0.17032529009405817,0.033606267948435686,8.326672684688674e-17
unconditional_vae,8,43,2,subject01,reduced,9,0.14598765432098765,0.15422810720220514,0.03174567039877263,0.0
unconditional_vae,8,43,2,subject04,original,11,0.15883838383838383,0.12995905920809925,0.019301969237377925,9.71445146547012e-17
unconditional_vae,8,43,2,subject04,reduced,9,0.15462962962962962,0.11954033069268721,0.02030421363583368,0.0
unconditional_vae,8,43,2,subject10,original,11,0.1792929292929293,0.18334733525585767,0.032385842768683504,7.806255641895632e-17
unconditional_vae,8,43,2,subject10,reduced,9,0.18271604938271604,0.16937657787280314,0.030043463965819805,0.0
unconditional_vae,8,43,2,subject12,original,11,0.25757575757575757,0.5975885573868092,0.11339656750531968,8.326672684688674e-17
unconditional_vae,8,43,2,subject12,reduced,9,0.24228395061728397,0.5093234105846176,0.1130120490537363,0.0
unconditional_vae,8,43,2,subject15,original,11,0.17649812734082396,0.22101591649995633,0.0353842890576237,5.551115123125783e-17
unconditional_vae,8,43,2,subject15,reduced,9,0.16320224719101123,0.14003692645621157,0.02214451684101304,0.0
unconditional_vae,8,43,2,subject21,original,11,0.3027777777777778,0.5359172754761263,0.09812209989069598,8.326672684688674e-17
unconditional_vae,8,43,2,subject21,reduced,9,0.2728395061728395,0.38958057772357435,0.07873455445220023,0.0
unconditional_vae,8,43,2,subject36,original,11,0.13914141414141415,0.09310241971893607,0.007678682722483288,8.760353553682876e-17
unconditional_vae,8,43,2,subject36,reduced,9,0.14938271604938272,0.09491522452887535,0.011212090258578389,0.0
unconditional_vae,8,44,2,subject01,original,11,0.14242424242424245,0.13604088572325823,0.02104800822176489,9.020562075079397e-17
unconditional_vae,8,44,2,subject01,reduced,9,0.13919753086419753,0.13523287910214643,0.02413394082815956,0.0
unconditional_vae,8,44,2,subject04,original,11,0.17979797979797982,0.14399176156639326,0.02236076039806567,9.71445146547012e-17
unconditional_vae,8,44,2,subject04,reduced,9,0.1638888888888889,0.11431530836154113,0.018810206881195946,0.0
unconditional_vae,8,44,2,subject10,original,11,0.2320707070707071,0.3286538113078934,0.06135814802787709,9.020562075079397e-17
unconditional_vae,8,44,2,subject10,reduced,9,0.22808641975308644,0.262871075643345,0.05195102462371137,0.0
unconditional_vae,8,44,2,subject12,original,11,0.2772727272727273,0.6605200624906247,0.12191663539214281,8.326672684688674e-17
unconditional_vae,8,44,2,subject12,reduced,9,0.2478395061728395,0.46599183820088763,0.10418577965665987,0.0
unconditional_vae,8,44,2,subject15,original,11,0.2128958120531154,0.26248388356619934,0.04564634767729192,5.551115123125783e-17
unconditional_vae,8,44,2,subject15,reduced,9,0.18872243029546398,0.14356364105627906,0.02443151486385653,0.0
unconditional_vae,8,44,2,subject21,original,11,0.2815656565656566,0.6458637443729836,0.11661378462192751,8.326672684688674e-17
unconditional_vae,8,44,2,subject21,reduced,9,0.23580246913580252,0.34007105329871035,0.06616023155170137,0.0
unconditional_vae,8,44,2,subject36,original,11,0.11944444444444445,0.0636064359153159,0.0010895718381603858,8.586881206085195e-17
unconditional_vae,8,44,2,subject36,reduced,9,0.12314814814814816,0.06435402813283586,0.0035064004303693164,0.0
spline_pca,3,-1,3,subject02,original,11,0.3734848484848484,0.7455504789584313,0.13473286951487717,8.326672684688674e-17
spline_pca,3,-1,3,subject02,reduced,9,0.34351851851851856,0.43955886580922865,0.09169286718879377,0.0
spline_pca,3,-1,3,subject11,original,11,0.3012626262626263,0.7961798801990829,0.15099929524689737,8.326672684688674e-17
spline_pca,3,-1,3,subject11,reduced,9,0.3268518518518519,0.8291130136859515,0.1753704576181736,0.0
spline_pca,3,-1,3,subject22,original,11,0.18434343434343436,0.2630774708964272,0.04421636556526565,5.551115123125783e-17
spline_pca,3,-1,3,subject22,reduced,9,0.19166666666666668,0.2679712924307136,0.05428693090744874,0.0
spline_pca,3,-1,3,subject30,original,11,0.325,0.9479812477132872,0.18513000594457585,6.591949208711867e-17
spline_pca,3,-1,3,subject30,reduced,9,0.3453703703703704,0.9757552205862634,0.22699343487600898,0.0
spline_pca,3,-1,3,subject33,original,11,0.3203168044077135,0.6223993097572245,0.11342432980866557,8.326672684688674e-17
spline_pca,3,-1,3,subject33,reduced,9,0.313047138047138,0.5329983521728074,0.11129031092524067,0.0
spline_pca,3,-1,3,subject37,original,11,0.4292929292929294,2.1018648856295643,0.3850363482031709,1.1102230246251565e-16
spline_pca,3,-1,3,subject37,reduced,9,0.4280864197530864,2.07712548129898,0.427567679757915,0.0
spline_pca,3,-1,3,subject40,original,11,0.23888888888888893,0.3660733784213255,0.06617344220768473,8.847089727481716e-17
spline_pca,3,-1,3,subject40,reduced,9,0.24012345679012348,0.3468071313760852,0.07066523859829443,0.0
spline_pca,8,-1,3,subject02,original,11,0.38636363636363635,1.7135540405228098,0.27248955584622725,5.551115123125783e-17
spline_pca,8,-1,3,subject02,reduced,9,0.31296296296296294,0.6885392955847704,0.1359654483989059,0.0
spline_pca,8,-1,3,subject11,original,11,0.19318181818181818,0.3331355184953786,0.04784677044701002,8.326672684688674e-17
spline_pca,8,-1,3,subject11,reduced,9,0.1987654320987654,0.3081201270426783,0.05657072090701187,0.0
spline_pca,8,-1,3,subject22,original,11,0.2308080808080808,0.42228261178936854,0.0850932936236718,5.551115123125783e-17
spline_pca,8,-1,3,subject22,reduced,9,0.23580246913580247,0.3958783388630347,0.08785392055161934,0.0
spline_pca,8,-1,3,subject30,original,11,0.21691919191919196,0.4992895625245124,0.0888949413824599,8.326672684688674e-17
spline_pca,8,-1,3,subject30,reduced,9,0.22067901234567902,0.41956359436500534,0.10397163763847517,0.0
spline_pca,8,-1,3,subject33,original,11,0.23539944903581267,0.4694221820143163,0.04684379415227102,8.326672684688674e-17
spline_pca,8,-1,3,subject33,reduced,9,0.23745791245791248,0.34582904218320376,0.05289460365130694,0.0
spline_pca,8,-1,3,subject37,original,11,0.24772727272727274,0.6803365479205219,0.10499298335573382,6.938893903907228e-17
spline_pca,8,-1,3,subject37,reduced,9,0.241358024691358,0.5609675680305015,0.11350395486918163,0.0
spline_pca,8,-1,3,subject40,original,11,0.17499999999999996,0.33332556174321226,0.047812116265852245,8.326672684688674e-17
spline_pca,8,-1,3,subject40,reduced,9,0.18055555555555555,0.25882166263826534,0.05819433104581939,0.0
conditional_ae,3,42,3,subject02,original,11,0.3371212121212121,1.0114926787116367,0.1892387985570415,6.591949208711867e-17
conditional_ae,3,42,3,subject02,reduced,9,0.34351851851851856,0.8039189392150923,0.18153957076763538,0.0
conditional_ae,3,42,3,subject11,original,11,0.2101010101010101,0.6448730398378943,0.10175519405929367,8.326672684688674e-17
conditional_ae,3,42,3,subject11,reduced,9,0.2064814814814815,0.5754808724604064,0.11450767220225544,0.0
conditional_ae,3,42,3,subject22,original,11,0.21540404040404038,0.3518983853405957,0.06263439773944635,8.326672684688674e-17
conditional_ae,3,42,3,subject22,reduced,9,0.22098765432098766,0.35254429723813896,0.07310048909712985,0.0
conditional_ae,3,42,3,subject30,original,11,0.23484848484848486,0.3986818670473098,0.0781068776577788,8.326672684688674e-17
conditional_ae,3,42,3,subject30,reduced,9,0.2425925925925926,0.40481118881692124,0.09376587926932611,0.0
conditional_ae,3,42,3,subject33,original,11,0.1772038567493113,0.17948656600379165,0.03218436660263502,8.326672684688674e-17
conditional_ae,3,42,3,subject33,reduced,9,0.1675084175084175,0.15094552998211386,0.027867720789639616,0.0
conditional_ae,3,42,3,subject37,original,11,0.38055555555555554,1.3983385916556057,0.2418593398382396,5.551115123125783e-17
conditional_ae,3,42,3,subject37,reduced,9,0.3509259259259259,1.2310332854684236,0.23853386512328512,0.0
conditional_ae,3,42,3,subject40,original,11,0.2244949494949495,0.36303732428302826,0.06975235501823629,8.326672684688674e-17
conditional_ae,3,42,3,subject40,reduced,9,0.23240740740740742,0.35409674356222176,0.07558934141047735,0.0
conditional_ae,3,43,3,subject02,original,11,0.38636363636363635,1.2698027018522153,0.2479466784577934,2.220446049250313e-16
conditional_ae,3,43,3,subject02,reduced,9,0.375,1.0230445205629695,0.23729521246600727,0.0
conditional_ae,3,43,3,subject11,original,11,0.23409090909090907,0.9388789790136216,0.16025476430452368,8.326672684688674e-17
conditional_ae,3,43,3,subject11,reduced,9,0.24845679012345678,0.9952819833258397,0.18666363936433994,0.0
conditional_ae,3,43,3,subject22,original,11,0.23358585858585856,0.3151777648233347,0.05680711758960766,8.326672684688674e-17
conditional_ae,3,43,3,subject22,reduced,9,0.2391975308641975,0.3057474428553695,0.06617174291321959,0.0
conditional_ae,3,43,3,subject30,original,11,0.24696969696969698,0.4173633537245771,0.08226041132571771,8.326672684688674e-17
conditional_ae,3,43,3,subject30,reduced,9,0.2611111111111111,0.43698062298575824,0.10378688936922675,0.0
conditional_ae,3,43,3,subject33,original,11,0.28429752066115704,0.4164616667526886,0.07432400310785736,5.551115123125783e-17
conditional_ae,3,43,3,subject33,reduced,9,0.271969696969697,0.3683171627940993,0.07140828317265213,0.0
conditional_ae,3,43,3,subject37,original,11,0.3247474747474748,1.0479183202512732,0.19190444144368346,5.551115123125783e-17
conditional_ae,3,43,3,subject37,reduced,9,0.320679012345679,1.0419741382604233,0.21365075139040368,0.0
conditional_ae,3,43,3,subject40,original,11,0.24015151515151514,0.4617592304148386,0.08606390343057291,5.551115123125783e-17
conditional_ae,3,43,3,subject40,reduced,9,0.23549382716049383,0.4527019522739,0.09496447310476541,0.0
conditional_ae,3,44,3,subject02,original,11,0.34924242424242424,1.2109368592647718,0.2395414605116637,5.551115123125783e-17
conditional_ae,3,44,3,subject02,reduced,9,0.3574074074074074,0.9850383677838388,0.23150666185441138,0.0
conditional_ae,3,44,3,subject11,original,11,0.24318181818181817,1.0061183523454749,0.17144844059673725,8.847089727481716e-17
conditional_ae,3,44,3,subject11,reduced,9,0.25895061728395063,1.0571857153209643,0.19547700053286043,0.0
conditional_ae,3,44,3,subject22,original,11,0.2335858585858586,0.4034299975902247,0.07020007819836493,6.591949208711867e-17
conditional_ae,3,44,3,subject22,reduced,9,0.25123456790123455,0.41747803983950904,0.08495249264579185,0.0
conditional_ae,3,44,3,subject30,original,11,0.3116161616161616,0.7700206234810363,0.15089887309223549,8.326672684688674e-17
conditional_ae,3,44,3,subject30,reduced,9,0.3175925925925926,0.7740880766123786,0.17759326508256423,0.0
conditional_ae,3,44,3,subject33,original,11,0.2825757575757576,0.43634355817345716,0.0781321376523062,5.551115123125783e-17
conditional_ae,3,44,3,subject33,reduced,9,0.2726430976430977,0.37770902234747705,0.07426491596156748,0.0
conditional_ae,3,44,3,subject37,original,11,0.4078282828282828,1.5383274233461748,0.2812815525882213,5.551115123125783e-17
conditional_ae,3,44,3,subject37,reduced,9,0.3916666666666666,1.4115075423485162,0.2906743721713678,0.0
conditional_ae,3,44,3,subject40,original,11,0.2469696969696969,0.5000049602498526,0.08927612980614785,8.326672684688674e-17
conditional_ae,3,44,3,subject40,reduced,9,0.2675925925925926,0.5179525169197743,0.10348670564703322,0.0
conditional_ae,8,42,3,subject02,original,11,0.3439393939393939,1.2129538073075379,0.2322464032259718,2.220446049250313e-16
conditional_ae,8,42,3,subject02,reduced,9,0.30092592592592593,0.627620633963863,0.14924762109875167,0.0
conditional_ae,8,42,3,subject11,original,11,0.26287878787878793,0.7707790018898395,0.14424416514503768,8.326672684688674e-17
conditional_ae,8,42,3,subject11,reduced,9,0.2611111111111112,0.7383972667589185,0.16063556800122214,0.0
conditional_ae,8,42,3,subject22,original,11,0.22702020202020198,0.34348889820998485,0.06540299369178704,8.326672684688674e-17
conditional_ae,8,42,3,subject22,reduced,9,0.23796296296296296,0.3521967944072597,0.07797671911222526,0.0
conditional_ae,8,42,3,subject30,original,11,0.24065656565656568,0.4533044832651343,0.09142836614572558,8.326672684688674e-17
conditional_ae,8,42,3,subject30,reduced,9,0.24660493827160496,0.4685824264637737,0.11653641559338335,0.0
conditional_ae,8,42,3,subject33,original,11,0.1512396694214876,0.16673712225555892,0.02226892200973163,8.326672684688674e-17
conditional_ae,8,42,3,subject33,reduced,9,0.14680134680134682,0.14904136435583748,0.025043629075956697,0.0
conditional_ae,8,42,3,subject37,original,11,0.19267676767676767,0.3943529487293058,0.06665026791192918,8.326672684688674e-17
conditional_ae,8,42,3,subject37,reduced,9,0.21666666666666667,0.43224364986827046,0.08635819357580576,0.0
conditional_ae,8,42,3,subject40,original,11,0.2871212121212121,0.6912932260689413,0.1203548559381955,6.938893903907228e-17
conditional_ae,8,42,3,subject40,reduced,9,0.2873456790123457,0.5692609405841913,0.1303450588970736,0.0
conditional_ae,8,43,3,subject02,original,11,0.38181818181818183,1.581401118527476,0.30986986423262153,8.326672684688674e-17
conditional_ae,8,43,3,subject02,reduced,9,0.31666666666666665,0.7530505320274115,0.18628513257010948,0.0
conditional_ae,8,43,3,subject11,original,11,0.27146464646464646,0.8247691952958602,0.1495767043801829,8.326672684688674e-17
conditional_ae,8,43,3,subject11,reduced,9,0.2731481481481482,0.7954438154345449,0.17339513794355943,0.0
conditional_ae,8,43,3,subject22,original,11,0.19494949494949496,0.2988841971786318,0.058855396670296045,8.326672684688674e-17
conditional_ae,8,43,3,subject22,reduced,9,0.19753086419753085,0.2902550331959408,0.0637310597013675,0.0
conditional_ae,8,43,3,subject30,original,11,0.2227272727272727,0.41532100570697494,0.0769331282072988,8.326672684688674e-17
conditional_ae,8,43,3,subject30,reduced,9,0.23703703703703705,0.46032725387305673,0.1051555437512669,0.0
conditional_ae,8,43,3,subject33,original,11,0.15089531680440774,0.18829013553831242,0.020612915367451357,8.803721640582296e-17
conditional_ae,8,43,3,subject33,reduced,9,0.14696969696969697,0.1531889719380124,0.025110441898868907,0.0
conditional_ae,8,43,3,subject37,original,11,0.27601010101010104,0.6363334327416115,0.1040869035745644,5.551115123125783e-17
conditional_ae,8,43,3,subject37,reduced,9,0.2938271604938272,0.6623973362711104,0.12514153559912522,0.0
conditional_ae,8,43,3,subject40,original,11,0.2744949494949495,0.547975387406602,0.10593288074525631,8.326672684688674e-17
conditional_ae,8,43,3,subject40,reduced,9,0.2858024691358025,0.5195075978602457,0.12803523539702788,0.0
conditional_ae,8,44,3,subject02,original,11,0.33030303030303027,1.215129557596661,0.2318651219265515,6.245004513516506e-17
conditional_ae,8,44,3,subject02,reduced,9,0.2898148148148148,0.7539530710761815,0.17194561972233047,0.0
conditional_ae,8,44,3,subject11,original,11,0.2727272727272727,0.8299564933588623,0.16006406326661915,5.551115123125783e-17
conditional_ae,8,44,3,subject11,reduced,9,0.2737654320987654,0.7870676574521727,0.18218723704207473,0.0
conditional_ae,8,44,3,subject22,original,11,0.21944444444444444,0.35405588641088137,0.06892297614679421,8.326672684688674e-17
conditional_ae,8,44,3,subject22,reduced,9,0.2277777777777778,0.3641506226093587,0.08073147613890386,0.0
conditional_ae,8,44,3,subject30,original,11,0.2618686868686868,0.5496465656608294,0.11046576504932937,6.938893903907228e-17
conditional_ae,8,44,3,subject30,reduced,9,0.2675925925925926,0.560111595891919,0.1398305208040329,0.0
conditional_ae,8,44,3,subject33,original,11,0.15977961432506885,0.20029947629553657,0.027040041125198422,8.326672684688674e-17
conditional_ae,8,44,3,subject33,reduced,9,0.16666666666666666,0.2007206449497767,0.03454482097668554,0.0
conditional_ae,8,44,3,subject37,original,11,0.23005050505050503,0.549010178010565,0.0954300525700652,6.591949208711867e-17
conditional_ae,8,44,3,subject37,reduced,9,0.24629629629629626,0.5769418551118024,0.11478047276602787,0.0
conditional_ae,8,44,3,subject40,original,11,0.3106060606060606,0.8375705419772812,0.14765223404700145,8.326672684688674e-17
conditional_ae,8,44,3,subject40,reduced,9,0.3151234567901235,0.7394868947137767,0.16921429878035088,0.0
cvae,3,42,3,subject02,original,11,0.28712121212121217,0.8332921100025912,0.16094686107806833,5.551115123125783e-17
cvae,3,42,3,subject02,reduced,9,0.29351851851851857,0.6010431558457063,0.1435998456432348,0.0
cvae,3,42,3,subject11,original,11,0.1921717171717172,0.739346422958628,0.12397891771440017,8.326672684688674e-17
cvae,3,42,3,subject11,reduced,9,0.20956790123456792,0.7895914245169835,0.14725557697795244,0.0
cvae,3,42,3,subject22,original,11,0.20277777777777775,0.2790048107244463,0.047630475297389285,8.326672684688674e-17
cvae,3,42,3,subject22,reduced,9,0.20895061728395062,0.28340573022150517,0.05796971711039278,0.0
cvae,3,42,3,subject30,original,11,0.2656565656565657,0.6129296548483842,0.11763265953432922,5.551115123125783e-17
cvae,3,42,3,subject30,reduced,9,0.2817901234567901,0.5972294183625344,0.13271964637043943,0.0
cvae,3,42,3,subject33,original,11,0.25736914600550964,0.4334135453614758,0.07288998527988355,5.551115123125783e-17
cvae,3,42,3,subject33,reduced,9,0.2535353535353535,0.36454066293193277,0.06786710387546702,0.0
cvae,3,42,3,subject37,original,11,0.3813131313131313,1.476996932655518,0.2664672232114995,8.326672684688674e-17
cvae,3,42,3,subject37,reduced,9,0.3691358024691358,1.3318499649949884,0.26874723119256616,0.0
cvae,3,42,3,subject40,original,11,0.23585858585858582,0.3545156047941149,0.06187294731675275,8.326672684688674e-17
cvae,3,42,3,subject40,reduced,9,0.23148148148148145,0.31695305459267464,0.058021425397436155,0.0
cvae,3,43,3,subject02,original,11,0.3393939393939394,0.933214215594079,0.16750496004063786,8.326672684688674e-17
cvae,3,43,3,subject02,reduced,9,0.3388888888888889,0.7436809732439418,0.16527342607927598,0.0
cvae,3,43,3,subject11,original,11,0.31717171717171716,1.0282171284878698,0.20457692172791653,8.847089727481716e-17
cvae,3,43,3,subject11,reduced,9,0.3216049382716049,1.021966899977833,0.22598453998938872,0.0
cvae,3,43,3,subject22,original,11,0.18156565656565657,0.22434565872308054,0.034724755381807304,8.326672684688674e-17
cvae,3,43,3,subject22,reduced,9,0.16635802469135805,0.21770881523163155,0.03995096618388083,0.0
cvae,3,43,3,subject30,original,11,0.33636363636363636,0.8483146803357431,0.172151828387334,5.551115123125783e-17
cvae,3,43,3,subject30,reduced,9,0.33271604938271604,0.826557247145272,0.1931170821510081,0.0
cvae,3,43,3,subject33,original,11,0.33057851239669417,0.7912019688869414,0.16505779993420833,5.551115123125783e-17
cvae,3,43,3,subject33,reduced,9,0.29208754208754206,0.6323409707157475,0.1416026913890749,0.0
cvae,3,43,3,subject37,original,11,0.45202020202020204,1.9320175429946689,0.37350242534739,5.551115123125783e-17
cvae,3,43,3,subject37,reduced,9,0.4243827160493827,1.7902543776353879,0.38507205885880125,0.0
cvae,3,43,3,subject40,original,11,0.2646464646464646,0.51948230526882,0.1030423850745098,8.847089727481716e-17
cvae,3,43,3,subject40,reduced,9,0.2558641975308642,0.44380425447086846,0.09200545877862809,0.0
cvae,3,44,3,subject02,original,11,0.3393939393939393,1.029388934905921,0.1990338814183581,5.551115123125783e-17
cvae,3,44,3,subject02,reduced,9,0.3222222222222222,0.7783097033910109,0.18008119012458101,0.0
cvae,3,44,3,subject11,original,11,0.2424242424242424,0.9722779182120584,0.17196401621951407,8.326672684688674e-17
cvae,3,44,3,subject11,reduced,9,0.25493827160493826,1.016961470552343,0.19697486599820835,0.0
cvae,3,44,3,subject22,original,11,0.21414141414141416,0.385459023105851,0.07360690298573136,8.326672684688674e-17
cvae,3,44,3,subject22,reduced,9,0.21450617283950615,0.3811607043473284,0.08364575593697898,0.0
cvae,3,44,3,subject30,original,11,0.27525252525252525,0.6037380030221313,0.11309232554007476,5.551115123125783e-17
cvae,3,44,3,subject30,reduced,9,0.26728395061728394,0.48769781180461713,0.10911053337976895,0.0
cvae,3,44,3,subject33,original,11,0.28292011019283747,0.5133963001403057,0.08648728640024073,8.326672684688674e-17
cvae,3,44,3,subject33,reduced,9,0.2653198653198653,0.37797681736201705,0.07115246925237351,0.0
cvae,3,44,3,subject37,original,11,0.36590909090909085,1.4073330026407884,0.2416795802011732,6.591949208711867e-17
cvae,3,44,3,subject37,reduced,9,0.3438271604938271,1.2087184735400012,0.23440833535493966,0.0
cvae,3,44,3,subject40,original,11,0.27878787878787875,0.5753378151203816,0.10934858799229608,8.847089727481716e-17
cvae,3,44,3,subject40,reduced,9,0.27314814814814814,0.552985890777892,0.11482636216995123,0.0
cvae,8,42,3,subject02,original,11,0.3212121212121212,0.8497456545203801,0.15326458798516474,6.938893903907228e-17
cvae,8,42,3,subject02,reduced,9,0.29444444444444445,0.5102851941192434,0.1089366301064103,0.0
