model_family,latent_dim,outer_fold,training_seed,subject,trajectory_mse,movement_time_mae_ms,initiation_time_mae_ms,mean_ks,ks_n_submovements,energy_distance,mmd_rbf
condition_ridge,0,3,42.0,subject02,1.785927179228347,61.47898216666667,83.40787699999998,0.2939393939393939,0.05,0.6981122225467353,0.0818566484590815
condition_ridge,0,3,42.0,subject11,1.5236226326858266,66.7522261111111,85.01607519444444,0.1785353535353535,0.0194444444444444,0.592583017875965,0.0827656003654981
condition_ridge,0,3,42.0,subject22,1.2853336713307912,54.03313566666666,75.10445490000001,0.32398989898989894,0.05,0.8340658219694568,0.1617370753295531
condition_ridge,0,3,42.0,subject30,0.5828707207049958,41.17204172222222,91.82016915000001,0.2588383838383838,0.075,0.5028167438749156,0.093988509763965
condition_ridge,0,3,42.0,subject33,1.109499652309041,65.43816390804598,90.1843540229885,0.17203856749311291,0.0462121212121212,0.2291764681099266,0.0245964136792101
condition_ridge,0,3,42.0,subject37,1.3628302158674233,52.98918522222222,85.34752676111111,0.35328282828282825,0.0166666666666666,1.4653181829559925,0.2233004581109762
condition_ridge,0,3,42.0,subject40,1.4507400988462669,63.06165728813559,94.9990968418079,0.24191919191919187,0.0277777777777777,0.4511336894947986,0.0697331025387613
condition_ridge,0,3,43.0,subject02,1.785927179228347,61.47898216666667,83.40787699999998,0.2924242424242424,0.075,0.6953673563115421,0.0949288654487419
condition_ridge,0,3,43.0,subject11,1.5236226326858266,66.7522261111111,85.01607519444444,0.21161616161616156,0.0527777777777777,0.6951265131491766,0.096010762810731
condition_ridge,0,3,43.0,subject22,1.2853336713307912,54.03313566666666,75.10445490000001,0.3285353535353535,0.0333333333333333,1.050975110473718,0.2088557247982756
condition_ridge,0,3,43.0,subject30,0.5828707207049958,41.17204172222222,91.82016915000001,0.23383838383838382,0.05,0.4316831879941123,0.0760973930755907
condition_ridge,0,3,43.0,subject33,1.109499652309041,65.43816390804598,90.1843540229885,0.2064049586776859,0.0166666666666666,0.3932779716501593,0.049714999192219
condition_ridge,0,3,43.0,subject37,1.3628302158674233,52.98918522222222,85.34752676111111,0.36893939393939396,0.05,1.3203869905306167,0.2039199219018697
condition_ridge,0,3,43.0,subject40,1.4507400988462669,63.06165728813559,94.9990968418079,0.21767676767676764,0.0111111111111111,0.3990884824840881,0.0566134509509372
condition_ridge,0,3,44.0,subject02,1.785927179228347,61.47898216666667,83.40787699999998,0.27499999999999997,0.05,0.5709130566411247,0.0661854743704134
condition_ridge,0,3,44.0,subject11,1.5236226326858266,66.7522261111111,85.01607519444444,0.20378787878787874,0.0277777777777777,0.8176615758358476,0.120098188759154
condition_ridge,0,3,44.0,subject22,1.2853336713307912,54.03313566666666,75.10445490000001,0.3323232323232323,0.0916666666666666,0.970546772019171,0.1967563803891314
condition_ridge,0,3,44.0,subject30,0.5828707207049958,41.17204172222222,91.82016915000001,0.2113636363636363,0.0333333333333333,0.3516601440521754,0.0632051563854224
condition_ridge,0,3,44.0,subject33,1.109499652309041,65.43816390804598,90.1843540229885,0.19931129476584017,0.0083333333333333,0.3589567894314101,0.0472510649510686
condition_ridge,0,3,44.0,subject37,1.3628302158674233,52.98918522222222,85.34752676111111,0.3419191919191919,0.0333333333333333,1.335410703226036,0.2179774127613525
