run,subject,n_generated,n_query,max_metric_difference,movement_floor_count,initiation_floor_count,crop_cap_count,energy_distance,mmd_rbf,ks_initiation_time_s,ks_movement_time_s,ks_peak_speed_tracker_units_s,ks_time_to_peak_speed,ks_path_length,ks_straight_line_dist,ks_curvature_index,ks_max_lateral_deviation,ks_n_submovements,ks_end_x,ks_end_y
conditional_ae\fold3\conditional_ae_z3_seed44,subject33,120,88,5.551115123125783e-17,0,1,0,0.43634355817345716,0.0781321376523062,0.38484848484848483,0.28106060606060607,0.19696969696969696,0.21060606060606063,0.42272727272727273,0.33333333333333337,0.3984848484848485,0.25757575757575757,0.03712121212121211,0.26439393939393935,0.3212121212121212
conditional_ae\fold3\conditional_ae_z3_seed44,subject37,120,90,1.1102230246251565e-16,0,1,0,1.5383274233461748,0.2812815525882213,0.35000000000000003,0.2972222222222222,0.14166666666666666,0.2583333333333333,0.5916666666666668,0.4861111111111111,0.7222222222222222,0.7222222222222222,0.008333333333333304,0.43333333333333335,0.47500000000000003
conditional_ae\fold3\conditional_ae_z3_seed44,subject40,120,90,1.1102230246251565e-16,0,0,0,0.5000049602498526,0.08927612980614785,0.4833333333333334,0.41111111111111115,0.28888888888888886,0.17222222222222228,0.18888888888888888,0.15000000000000002,0.3638888888888889,0.3027777777777778,0.022222222222222254,0.175,0.15833333333333335
conditional_ae\fold3\conditional_ae_z8_seed42,subject02,120,30,2.220446049250313e-16,0,19,0,1.2129538073075379,0.2322464032259718,0.4416666666666667,0.36666666666666664,0.18333333333333335,0.22499999999999998,0.4750000000000001,0.55,0.3666666666666667,0.35,0.05833333333333335,0.24166666666666667,0.5249999999999999
conditional_ae\fold3\conditional_ae_z8_seed42,subject11,120,90,1.1102230246251565e-16,0,1,0,0.7707790018898395,0.14424416514503768,0.3027777777777778,0.3916666666666666,0.5194444444444445,0.375,0.2861111111111111,0.27499999999999997,0.11944444444444446,0.125,0.036111111111111094,0.19444444444444442,0.2666666666666667
conditional_ae\fold3\conditional_ae_z8_seed42,subject22,120,90,1.1102230246251565e-16,0,2,0,0.34348889820998485,0.06540299369178704,0.29999999999999993,0.3055555555555556,0.2138888888888888,0.2138888888888889,0.17222222222222217,0.17500000000000004,0.36388888888888893,0.2583333333333333,0.15833333333333333,0.15555555555555556,0.18055555555555547
conditional_ae\fold3\conditional_ae_z8_seed42,subject30,120,90,1.3877787807814457e-16,0,0,0,0.4533044832651343,0.09142836614572536,0.4555555555555555,0.3472222222222222,0.26388888888888895,0.2583333333333334,0.20833333333333331,0.21111111111111108,0.20555555555555555,0.3138888888888889,0.008333333333333304,0.15833333333333333,0.2166666666666667
conditional_ae\fold3\conditional_ae_z8_seed42,subject33,120,88,1.1102230246251565e-16,0,0,0,0.16673712225555892,0.02226892200973163,0.3545454545454546,0.20378787878787874,0.08863636363636362,0.15227272727272728,0.09848484848484848,0.17272727272727273,0.18333333333333335,0.09393939393939393,0.02954545454545454,0.11666666666666667,0.16969696969696968
conditional_ae\fold3\conditional_ae_z8_seed42,subject37,120,90,9.71445146547012e-17,0,0,0,0.3943529487293058,0.06665026791192918,0.3833333333333333,0.2666666666666666,0.3277777777777777,0.13333333333333336,0.1166666666666667,0.08611111111111114,0.29722222222222217,0.27499999999999997,0.008333333333333304,0.14166666666666666,0.08333333333333337
conditional_ae\fold3\conditional_ae_z8_seed42,subject40,120,90,1.1102230246251565e-16,0,0,0,0.6912932260689413,0.1203548559381955,0.5083333333333334,0.46944444444444444,0.24722222222222223,0.36111111111111105,0.28055555555555556,0.28055555555555556,0.3583333333333334,0.22499999999999998,0.019444444444444375,0.11666666666666665,0.2916666666666667
conditional_ae\fold3\conditional_ae_z8_seed43,subject02,120,30,1.6653345369377348e-16,0,45,0,1.581401118527476,0.30986986423262164,0.475,0.41666666666666663,0.21666666666666673,0.2833333333333333,0.6333333333333334,0.6916666666666667,0.25,0.25,0.01666666666666672,0.30833333333333335,0.6583333333333334
conditional_ae\fold3\conditional_ae_z8_seed43,subject11,120,90,1.1102230246251565e-16,0,0,0,0.8247691952958602,0.1495767043801829,0.33611111111111114,0.4472222222222222,0.5249999999999999,0.38055555555555554,0.2222222222222222,0.23055555555555557,0.1777777777777778,0.14444444444444438,0.019444444444444375,0.2055555555555556,0.2972222222222222
conditional_ae\fold3\conditional_ae_z8_seed43,subject22,120,90,1.6653345369377348e-16,0,4,0,0.2988841971786318,0.058855396670296045,0.2361111111111111,0.3472222222222222,0.16111111111111112,0.17777777777777778,0.14444444444444443,0.17777777777777776,0.288888888888889,0.18055555555555547,0.125,0.11666666666666665,0.18888888888888886
conditional_ae\fold3\conditional_ae_z8_seed43,subject30,120,90,1.1102230246251565e-16,0,0,0,0.41532100570697494,0.0769331282072988,0.45277777777777783,0.33611111111111114,0.28055555555555556,0.20277777777777772,0.1694444444444445,0.1611111111111111,0.2138888888888889,0.33055555555555555,0.008333333333333304,0.13888888888888895,0.15555555555555556
conditional_ae\fold3\conditional_ae_z8_seed43,subject33,120,88,1.1102230246251565e-16,0,0,0,0.18829013553831242,0.020612915367451357,0.36742424242424243,0.1598484848484849,0.1659090909090909,0.14393939393939395,0.11060606060606065,0.16439393939393937,0.171969696969697,0.06590909090909092,0.0037878787878787845,0.1333333333333333,0.17272727272727273
conditional_ae\fold3\conditional_ae_z8_seed43,subject37,120,90,5.551115123125783e-17,0,1,0,0.6363334327416115,0.1040869035745644,0.38333333333333336,0.3055555555555556,0.28055555555555556,0.2638888888888889,0.2833333333333333,0.1972222222222222,0.4305555555555556,0.47500000000000003,0.025000000000000022,0.1972222222222222,0.19444444444444442
conditional_ae\fold3\conditional_ae_z8_seed43,subject40,120,90,1.1102230246251565e-16,0,1,0,0.547975387406602,0.10593288074525631,0.4666666666666667,0.5333333333333334,0.24722222222222223,0.36111111111111105,0.19722222222222224,0.2138888888888889,0.38888888888888884,0.22499999999999998,0.0527777777777777,0.09999999999999999,0.23333333333333334
conditional_ae\fold3\conditional_ae_z8_seed44,subject02,120,30,1.1102230246251565e-16,0,29,0,1.215129557596661,0.2318651219265515,0.4583333333333333,0.475,0.26666666666666666,0.29999999999999993,0.45,0.5166666666666666,0.2416666666666667,0.20000000000000007,0.04166666666666663,0.175,0.5083333333333333
conditional_ae\fold3\conditional_ae_z8_seed44,subject11,120,90,1.1102230246251565e-16,0,0,0,0.8299564933588623,0.16006406326661915,0.3583333333333334,0.45833333333333337,0.49444444444444446,0.3916666666666667,0.24722222222222223,0.25555555555555554,0.1388888888888889,0.1527777777777778,0.036111111111111094,0.18611111111111112,0.28055555555555556
conditional_ae\fold3\conditional_ae_z8_seed44,subject22,120,90,8.326672684688674e-17,0,6,0,0.35405588641088137,0.06892297614679421,0.3138888888888889,0.3638888888888889,0.21944444444444444,0.15555555555555556,0.19444444444444442,0.17500000000000004,0.32777777777777783,0.22777777777777775,0.09999999999999998,0.14722222222222225,0.18888888888888888
conditional_ae\fold3\conditional_ae_z8_seed44,subject30,120,90,1.6653345369377348e-16,0,0,0,0.5496465656608294,0.11046576504932937,0.47777777777777775,0.4444444444444445,0.25555555555555565,0.21944444444444444,0.3194444444444445,0.2361111111111111,0.23611111111111116,0.2861111111111111,0.01666666666666672,0.15277777777777773,0.23611111111111116
conditional_ae\fold3\conditional_ae_z8_seed44,subject33,120,88,1.1102230246251565e-16,0,0,0,0.20029947629553657,0.027040041125198422,0.38636363636363635,0.2242424242424243,0.12045454545454543,0.1272727272727273,0.08030303030303029,0.12878787878787878,0.19848484848484854,0.16742424242424245,0.012121212121212088,0.18333333333333332,0.12878787878787878
conditional_ae\fold3\conditional_ae_z8_seed44,subject37,120,90,1.1796119636642288e-16,0,0,0,0.549010178010565,0.0954300525700652,0.3666666666666667,0.3388888888888889,0.33333333333333337,0.11944444444444441,0.19999999999999996,0.1527777777777778,0.3055555555555556,0.3555555555555555,0.01666666666666672,0.18055555555555547,0.1611111111111111
conditional_ae\fold3\conditional_ae_z8_seed44,subject40,120,90,1.1102230246251565e-16,0,1,0,0.8375705419772812,0.14765223404700145,0.5861111111111111,0.5416666666666667,0.2055555555555556,0.4222222222222223,0.32222222222222224,0.28055555555555556,0.41388888888888886,0.21666666666666662,0.02777777777777779,0.09999999999999999,0.3
cvae\fold0\cvae_z2_seed42,subject05,120,90,1.1102230246251565e-16,0,0,0,0.7341215897412123,0.15594960485706155,0.25277777777777777,0.3666666666666667,0.2888888888888889,0.22777777777777775,0.40833333333333327,0.3861111111111111,0.24444444444444446,0.37777777777777777,0.002777777777777768,0.4166666666666667,0.3972222222222222
cvae\fold0\cvae_z2_seed42,subject13,120,90,1.1102230246251565e-16,0,0,0,0.4537609539549461,0.07702322550093943,0.1166666666666667,0.21111111111111108,0.23888888888888887,0.2416666666666667,0.3861111111111111,0.36944444444444446,0.2666666666666667,0.29166666666666663,0.011111111111111072,0.1694444444444444,0.3472222222222222
cvae\fold0\cvae_z2_seed42,subject19,120,90,1.3877787807814457e-16,0,0,0,0.7187484154866164,0.1473171120542529,0.3305555555555555,0.6055555555555555,0.5361111111111111,0.20833333333333337,0.15833333333333333,0.20277777777777783,0.16388888888888886,0.1611111111111111,0.0,0.18333333333333335,0.20277777777777783
cvae\fold0\cvae_z2_seed42,subject24,120,90,2.983724378680108e-16,0,1,0,0.2195458566894275,0.0392000767784374,0.19722222222222222,0.23055555555555557,0.2833333333333333,0.26944444444444443,0.20277777777777783,0.275,0.18055555555555555,0.12777777777777777,0.05555555555555558,0.12777777777777777,0.2666666666666667
cvae\fold0\cvae_z2_seed42,subject27,120,90,1.1102230246251565e-16,0,0,0,0.9618839244682138,0.20324209781016678,0.5527777777777778,0.25833333333333336,0.2666666666666667,0.4638888888888889,0.125,0.20833333333333331,0.44166666666666665,0.30277777777777776,0.002777777777777768,0.4305555555555556,0.24722222222222223
cvae\fold0\cvae_z2_seed42,subject34,120,90,2.7755575615628914e-16,0,0,0,0.6854076994181186,0.13659065316655028,0.09999999999999998,0.2416666666666667,0.33055555555555555,0.3472222222222222,0.35,0.3972222222222222,0.5638888888888889,0.46388888888888885,0.0444444444444444,0.16388888888888886,0.4027777777777778
cvae\fold0\cvae_z2_seed42,subject35,120,86,1.1102230246251565e-16,0,3,0,0.5643970414961048,0.10948586362459634,0.18430232558139537,0.5069767441860464,0.42170542635658914,0.3637596899224806,0.1420542635658915,0.2015503875968992,0.3775193798449612,0.30038759689922484,0.011627906976744207,0.21414728682170542,0.20329457364341086
cvae\fold0\cvae_z2_seed43,subject05,120,90,1.1102230246251565e-16,0,2,0,0.7421811078423564,0.153755640655862,0.28055555555555556,0.32500000000000007,0.2777777777777778,0.2222222222222222,0.3833333333333333,0.3527777777777778,0.3305555555555555,0.4305555555555555,0.011111111111111072,0.35,0.3444444444444445
cvae\fold0\cvae_z2_seed43,subject13,120,90,1.1102230246251565e-16,0,0,0,0.4432305892193864,0.0747481639671419,0.13055555555555554,0.22777777777777775,0.28055555555555556,0.33611111111111114,0.3722222222222222,0.3138888888888889,0.2583333333333333,0.2944444444444444,0.011111111111111072,0.1611111111111111,0.3388888888888888
cvae\fold0\cvae_z2_seed43,subject19,120,90,1.1102230246251565e-16,0,0,0,0.6850702685655228,0.13850512555908323,0.3555555555555555,0.5722222222222222,0.4888888888888888,0.2666666666666667,0.16388888888888886,0.1694444444444445,0.17222222222222217,0.1444444444444445,0.0,0.1166666666666667,0.1694444444444445
cvae\fold0\cvae_z2_seed43,subject24,120,90,8.326672684688674e-17,0,3,0,0.21755051218559096,0.03472692111462994,0.17777777777777776,0.2611111111111111,0.20833333333333331,0.3361111111111111,0.2333333333333334,0.275,0.21944444444444444,0.1,0.047222222222222276,0.18333333333333335,0.275
cvae\fold0\cvae_z2_seed43,subject27,120,90,8.326672684688674e-17,0,3,0,1.3095554433498666,0.2761567078125735,0.4722222222222222,0.34444444444444444,0.3388888888888889,0.6444444444444445,0.1611111111111111,0.16666666666666669,0.5472222222222223,0.40555555555555556,0.011111111111111072,0.5194444444444445,0.20833333333333331
cvae\fold0\cvae_z2_seed43,subject34,120,90,1.3877787807814457e-16,0,1,0,0.7020474485769395,0.1385815598693756,0.13055555555555565,0.2138888888888889,0.3055555555555556,0.4277777777777778,0.3638888888888889,0.38888888888888895,0.5361111111111111,0.4305555555555555,0.0444444444444444,0.28055555555555556,0.3944444444444445
cvae\fold0\cvae_z2_seed43,subject35,120,86,1.3877787807814457e-16,0,3,0,0.5881307628594135,0.11619619409674031,0.19593023255813946,0.4434108527131783,0.3653100775193798,0.3554263565891473,0.15910852713178303,0.19321705426356584,0.40193798449612406,0.3170542635658915,0.005038759689922512,0.3959302325581396,0.20174418604651162
cvae\fold0\cvae_z2_seed44,subject05,120,90,1.1102230246251565e-16,0,0,0,0.7934581339677509,0.16753572354260637,0.3194444444444444,0.29166666666666674,0.20833333333333334,0.2638888888888889,0.4305555555555555,0.41944444444444445,0.3666666666666667,0.4444444444444444,0.002777777777777768,0.42777777777777776,0.4388888888888889
cvae\fold0\cvae_z2_seed44,subject13,120,90,1.1102230246251565e-16,0,0,0,0.5409929704896626,0.09000869565976066,0.29722222222222217,0.2694444444444444,0.19722222222222224,0.24166666666666667,0.4305555555555555,0.3888888888888889,0.32500000000000007,0.3222222222222223,0.011111111111111072,0.18611111111111112,0.3861111111111111
